ID,Response
51148,0.05558984773891127
51149,0.019947350231063837
51150,0.4621319532208143
51151,0.22893592846908642
51152,0.057930690004940395
51153,0.5327702359021653
51154,0.2811911569026692
51155,0.058900073035823355
51156,0.05324871714697371
51157,0.4151567739989495
51158,0.3182769088128195
51159,0.32649264371267295
51160,0.05892150252552527
51161,0.4349977272780992
51162,0.642624095971251
51163,0.4484695976329353
51164,0.098006756373395
51165,0.08902071726868592
51166,0.04770258644232696
51167,0.41752115155993136
51168,0.07819626367792297
51169,0.029987792584379995
51170,0.6112828064632726
51171,0.04017374766419559
51172,0.07631939096701422
51173,0.03703818167899215
51174,0.11996249781038577
51175,0.7306662078295305
51176,0.3372955601046878
51177,0.5130197924691214
51178,0.15561845333404695
51179,0.3654042396803042
51180,0.5934897813374123
51181,0.09384894018883339
51182,0.1341639648382995
51183,0.24815881070601364
51184,0.2774594837494374
51185,0.45344551455899273
51186,0.28856463603478183
51187,0.1510535734836127
51188,0.5280808053168016
51189,0.5956511820824825
51190,0.41313686503821456
51191,0.04652817792667256
51192,0.38383612114049753
51193,0.19952092889036735
51194,0.3612582670175714
51195,0.35638620310943636
51196,0.41221976512293196
51197,0.08939424801499465
51198,0.1619615332988375
51199,0.25852941224237835
51200,0.47975855175624604
51201,0.04632907194189845
51202,0.43111016343851627
51203,0.23019803893321536
51204,0.3893219060553818
51205,0.24402620398947042
51206,0.025443225851793184
51207,0.043842051508460336
51208,0.05068979716454892
51209,0.09698554077780945
51210,0.01074484991219317
51211,0.1951518883997563
51212,0.24649114196351296
51213,0.16478115467414808
51214,0.3867279300828217
51215,0.014536189827105013
51216,0.4399911126388895
51217,0.0798803755763213
51218,0.061066892308049965
51219,0.14977768190430552
51220,0.12670724328659824
51221,0.1762204606592916
51222,0.51529586784869
51223,0.05869263791509878
51224,0.10703401266444063
51225,0.08368698830761052
51226,0.3680544351027517
51227,0.7153197625122432
51228,0.07770782701416082
51229,0.02784536251884357
51230,0.27248944844767775
51231,0.3001777285285028
51232,0.04092891892935275
51233,0.050600392062368334
51234,0.0821846085086774
51235,0.07821956458996761
51236,0.07100722768321716
51237,0.04414308589072669
51238,0.003910625584761545
51239,0.588593008787131
51240,0.037032836748493066
51241,0.1871629758196837
51242,0.23040935554486403
51243,0.24766144494483538
51244,0.5766918152387664
51245,0.6789236270921998
51246,0.38884026718983933
51247,0.20371301275126072
51248,0.48787930543728597
51249,0.0052758636007058475
51250,0.3815622206488408
51251,0.048320519883462594
51252,0.2987018484042076
51253,0.0026795913237746536
51254,0.08433640745013193
51255,0.10029294699774996
51256,0.062331359691623255
51257,0.2695801984933348
51258,0.06325178160648139
51259,0.0036045694866170853
51260,0.21172060472932538
51261,0.10973781754830457
51262,0.05263627131378766
51263,0.058200025442286446
51264,0.6197038677662751
51265,0.42231518724953765
51266,0.3857654201914893
51267,0.35478334763338887
51268,0.6020518604826439
51269,0.3141041913593118
51270,0.08725694586489137
51271,0.14993908705520004
51272,0.5495392201055347
51273,0.4919853769153015
51274,0.3382361607642958
51275,0.04239181094046026
51276,0.1334410451313683
51277,0.06053074014860869
51278,0.6005172344306167
51279,0.504008913248961
51280,0.03599915175898966
51281,0.1068314469919776
51282,0.5778934187299111
51283,0.012121896763167285
51284,0.3894556320842517
51285,0.008613258669050888
51286,0.1402831421598595
51287,0.07659070748515343
51288,0.06407110690737958
51289,0.4149213328373374
51290,0.0339956458160254
51291,0.005140076254848565
51292,0.24517965797730057
51293,0.4460847127819685
51294,0.04101816378704433
51295,0.28835887932730403
51296,0.41890304211291407
51297,0.01672454665984361
51298,0.05406263177220804
51299,0.005289587835166477
51300,0.11942553734953687
51301,0.21226783447698844
51302,0.4875580111083878
51303,0.2848566110243724
51304,0.34005729959152986
51305,0.12413933524651316
51306,0.4718691958645124
51307,0.5242022668672472
51308,0.34294474757352267
51309,0.3585106156816201
51310,0.25969276092048876
51311,0.349260043647673
51312,0.30608965632151736
51313,0.48160924813894856
51314,0.23705376267283235
51315,0.6994751091414866
51316,0.20240382121213682
51317,0.29337780330819446
51318,0.5129071029380862
51319,0.07561308814723246
51320,0.08018000962447103
51321,0.04488915792324905
51322,0.24603143328705396
51323,0.13024379301413921
51324,0.037847860742895666
51325,0.2882311954779088
51326,0.31066472526925487
51327,0.053893013430226004
51328,0.27181818511166883
51329,0.6383058151806471
51330,0.04598819322932759
51331,0.08012981756732014
51332,0.524347482344223
51333,0.5366260899313031
51334,0.054994777574507665
51335,0.4783500126820597
51336,0.35970326315977696
51337,0.04858918402851539
51338,0.029202117836910416
51339,0.04965433621506711
51340,0.11537790495769142
51341,0.2303477817912609
51342,0.07962972329492556
51343,0.067398983096616
51344,0.15581633880046006
51345,0.0422452562604761
51346,0.4781394985370145
51347,0.03581301536473039
51348,0.08748513405155856
51349,0.47599505612783016
51350,0.1717563317269528
51351,0.003390485213190021
51352,0.09176274626381392
51353,0.08203515603926242
51354,0.02245378090087631
51355,0.19476679030247698
51356,0.5433926799286343
51357,0.09314128128740501
51358,0.03191327557847656
51359,0.44843550040144947
51360,0.09837166633394315
51361,0.5527347327931579
51362,0.10563555642042699
51363,0.3678530657342596
51364,0.20674696590877586
51365,0.1411941458099733
51366,0.49487958587584896
51367,0.7202034829623142
51368,0.27043719287557855
51369,0.49435658478712985
51370,0.02604843815450461
51371,0.25508255550053976
51372,0.18749700058879934
51373,0.3779418759748286
51374,0.6371600440817382
51375,0.1962483577610805
51376,0.4223382709336291
51377,0.1725099027081659
51378,0.6692927433235536
51379,0.5296263275024964
51380,0.734726392959771
51381,0.014279237575642983
51382,0.08096047802837539
51383,0.4142768388340525
51384,0.14048973606137652
51385,0.7545067924432917
51386,0.42921905807956
51387,0.051933353360456354
51388,0.024924794129851914
51389,0.4746974247356115
51390,0.30275817992831755
51391,0.06454155342549986
51392,0.5765182724466825
51393,0.43705202546806443
51394,0.03709693615320518
51395,0.1396324101876797
51396,0.36885185278861055
51397,0.5594656814594607
51398,0.16432390809998393
51399,0.1500733009662583
51400,0.4090483086857539
51401,0.11590103582090891
51402,0.03786508606864208
51403,0.29015948958702814
51404,0.11040310417063079
51405,0.23278651523357052
51406,0.0507528991856232
51407,0.1359935621774782
51408,0.1830974478249576
51409,0.15028720156080766
51410,0.06151984873013091
51411,0.3644852282295175
51412,0.38494526264622064
51413,0.6652117009775808
51414,0.1265406578078875
51415,0.2883502833898741
51416,0.06844378152385289
51417,0.3512333755421966
51418,0.04121265311168086
51419,0.12848711660926837
51420,0.3594066000295517
51421,0.007132816437595318
51422,0.29322951042473383
51423,0.043738989049442276
51424,0.12107511491174813
51425,0.4473774998247182
51426,0.43740350379939275
51427,0.4969345151699993
51428,0.17951160670395763
51429,0.30073915819276226
51430,0.6855245991331292
51431,0.4225461597045289
51432,0.10472055518307832
51433,0.3848891664415659
51434,0.0680807544264386
51435,0.23865651625945283
51436,0.03423954751224189
51437,0.07069308608294282
51438,0.021201368571335963
51439,0.3879967324506466
51440,0.04698454745342729
51441,0.12932212611013302
51442,0.4716312212937593
51443,0.4960201366054587
51444,0.7313338437135151
51445,0.3304659440732852
51446,0.10409476700085998
51447,0.04733680061779502
51448,0.23922766546063676
51449,0.23997246253736915
51450,0.2763600050777883
51451,0.4845603046552337
51452,0.004729063826050329
51453,0.304369613198833
51454,0.047954830508846004
51455,0.0048744878843039385
51456,0.04108639018561581
51457,0.05294278104916727
51458,0.5253452958930135
51459,0.5522990421717819
51460,0.1592768033069356
51461,0.3079562793718597
51462,0.1602521199347637
51463,0.2317553294300066
51464,0.49714513931255366
51465,0.42800852910648124
51466,0.16032775216188372
51467,0.08489350460751037
51468,0.003029411243013506
51469,0.07857731070828067
51470,0.06002740011546335
51471,0.36127404066315166
51472,0.38566120130334774
51473,0.31168911219855633
51474,0.08480769273199436
51475,0.09837308643562676
51476,0.02763236808748777
51477,0.1232427979636836
51478,0.509132594722793
51479,0.12278586272182575
51480,0.20914094492099453
51481,0.3650588276015861
51482,0.04201425495445916
51483,0.05372987689425356
51484,0.6273904904165989
51485,0.33062146637505924
51486,0.11728136238965915
51487,0.6609688900487005
51488,0.3854542129644896
51489,0.5967895930833188
51490,0.26388613800118677
51491,0.24552948869021768
51492,0.0847008155472375
51493,0.3116200129019915
51494,0.25458573755169595
51495,0.36512727762277075
51496,0.06972762349010943
51497,0.4335511359800761
51498,0.06571986624355143
51499,0.16987519518227467
51500,0.4691208565098078
51501,0.06480240733368554
51502,0.04735626033292075
51503,0.08112868873974764
51504,0.4858429344976992
51505,0.4299096079652384
51506,0.6455016764846347
51507,0.2580107206361615
51508,0.19427256712364266
51509,0.47304120797442806
51510,0.3942601771594458
51511,0.44228463003374235
51512,0.13637100190965784
51513,0.010106619308103517
51514,0.34061011829350357
51515,0.4083958564020976
51516,0.1105081839273618
51517,0.15527664032280733
51518,0.012245097735843315
51519,0.11029278409374904
51520,0.2996641115017009
51521,0.20171901562456301
51522,0.11064481447267834
51523,0.5843296816395354
51524,0.4987036060290017
51525,0.21562660819204463
51526,0.3320698671368419
51527,0.09415946860486478
51528,0.12348612732673674
51529,0.022455851086235667
51530,0.15529431626665463
51531,0.18750447112927093
51532,0.2571279907108437
51533,0.07698313243748345
51534,0.048648473601614006
51535,0.45716367164933686
51536,0.46264973984165586
51537,0.458332177864507
51538,0.2546598932646174
51539,0.06413463237563286
51540,0.047812039696557215
51541,0.45763652870880445
51542,0.25654144061830575
51543,0.49095025946368
51544,0.31375448654498184
51545,0.34280697071196775
51546,0.12495760265669309
51547,0.35550316524010767
51548,0.1671244836501857
51549,0.15914572526833762
51550,0.599457976177748
51551,0.08884811988384059
51552,0.09081270105709784
51553,0.09353066896246652
51554,0.06893236737791922
51555,0.4999212878498854
51556,0.5569981680449461
51557,0.028458270909457885
51558,0.0634007438865014
51559,0.41237792501391735
51560,0.42354966261986526
51561,0.4122934042584611
51562,0.2835470651515393
51563,0.4819742355602845
51564,0.09399303954993704
51565,0.33374613879835735
51566,0.6977682974462084
51567,0.09866355473035038
51568,0.04816898256173698
51569,0.10354948481174214
51570,0.05874641920173916
51571,0.2355466104922809
51572,0.6347580281396286
51573,0.38101445495685693
51574,0.08118834340113615
51575,0.19328724692150037
51576,0.19138830435499132
51577,0.6171021861683492
51578,0.07508721933304754
51579,0.030651378217564133
51580,0.7157247445467445
51581,0.405820819290587
51582,0.06026588200577985
51583,0.20638380867410286
51584,0.11918050037725172
51585,0.04998356190653022
51586,0.16593150057423614
51587,0.6037111633858933
51588,0.4707319070144173
51589,0.13689580662025816
51590,0.09212683214653171
51591,0.6042849475957619
51592,0.1253778561206292
51593,0.04900816520422464
51594,0.5471576086656791
51595,0.34438148271124386
51596,0.3939710374143419
51597,0.4051482476662379
51598,0.5086339859774855
51599,0.1641705770754912
51600,0.1790426314488189
51601,0.13711545047858614
51602,0.26633759548354125
51603,0.06192443712193819
51604,0.45592892779372945
51605,0.3907916587012927
51606,0.2599125713212441
51607,0.2704473176776271
51608,0.386429171599268
51609,0.0037594864007615726
51610,0.4304189544987965
51611,0.037269813292325094
51612,0.5528471685911435
51613,0.05898303141762364
51614,0.15951176224942307
51615,0.11560815419618134
51616,0.3702210565899039
51617,0.10303796499712353
51618,0.21052021515832303
51619,0.36901765684965687
51620,0.307697238019555
51621,0.08662881255647381
51622,0.04903846047851785
51623,0.41406776177397175
51624,0.20255817096439585
51625,0.016308642830114958
51626,0.14874039921527363
51627,0.49479887402702033
51628,0.4416561964476451
51629,0.16618650594288667
51630,0.1930632419603212
51631,0.05748250667402582
51632,0.41653171105282144
51633,0.17258178642765606
51634,0.3668497051531523
51635,0.05933961652007105
51636,0.5067978407302186
51637,0.5933547590541189
51638,0.5939043746165007
51639,0.5010577247754384
51640,0.14348744166995833
51641,0.1347631212020717
51642,0.3599800938175757
51643,0.43423321003200394
51644,0.4960430798956209
51645,0.4002056911925624
51646,0.4566039042473784
51647,0.05555593096169054
51648,0.053326517592914055
51649,0.4212156587601319
51650,0.05800822313425624
51651,0.05654612638564639
51652,0.24034035705392545
51653,0.4942603551569354
51654,0.5347481732743388
51655,0.3423935534815714
51656,0.33386875732683147
51657,0.14255453743675914
51658,0.1430128591420661
51659,0.03687723740166992
51660,0.17657481758389565
51661,0.047163932802276425
51662,0.494822800336417
51663,0.06833010063111188
51664,0.5143253151995679
51665,0.41627527550562843
51666,0.3362512893281341
51667,0.15396068984028
51668,0.02629327949225219
51669,0.41297839741084247
51670,0.05881486732506588
51671,0.37445343368170325
51672,0.5219751808868881
51673,0.23130308239171002
51674,0.05336929153172016
51675,0.049698773161606535
51676,0.5380332011800452
51677,0.021531861065719672
51678,0.08117368593243941
51679,0.005769334506719576
51680,0.4305845685553337
51681,0.06072748648928313
51682,0.05694932621820202
51683,0.29357497111309383
51684,0.1173052446366844
51685,0.41267806215613817
51686,0.39127861536431335
51687,0.5858072536963592
51688,0.15656931221979548
51689,0.5195208392245948
51690,0.0996619546283244
51691,0.2149929149010883
51692,0.2853383612603766
51693,0.4259514043682235
51694,0.6430986299941975
51695,0.4335189156659962
51696,0.41457280291033693
51697,0.4528131157607329
51698,0.09514342409048304
51699,0.2292664303448856
51700,0.06709919029261702
51701,0.11028018794480778
51702,0.6063584822249138
51703,0.5475470527975765
51704,0.34123991194871905
51705,0.06402563461288657
51706,0.416583926318843
51707,0.09540459503908057
51708,0.04253754408566485
51709,0.023551903067876866
51710,0.034380017085836594
51711,0.10307291513426445
51712,0.07674896701370727
51713,0.08396849982048508
51714,0.13541475073155554
51715,0.6281485169728691
51716,0.5016053127692656
51717,0.19385785133686065
51718,0.29675151676886247
51719,0.3555940023991873
51720,0.34008665367476393
51721,0.12330114037326968
51722,0.16707129318111033
51723,0.053517311521806055
51724,0.03148492874069765
51725,0.027870277030490744
51726,0.048464624358323834
51727,0.1885731075198064
51728,0.19550554817431667
51729,0.16587728204260363
51730,0.19061843121471617
51731,0.07267199325740205
51732,0.05129358770215082
51733,0.4704192937303533
51734,0.5619005876029981
51735,0.34047005932637375
51736,0.1625494215535944
51737,0.06782615113803057
51738,0.31910004349783033
51739,0.6682844413376682
51740,0.13639012271392467
51741,0.05151990816107913
51742,0.5974413647208877
51743,0.6634157412715185
51744,0.04294864168761416
51745,0.5932303807410104
51746,0.24619832745928014
51747,0.03434866828977183
51748,0.08354994564931273
51749,0.08858804456123034
51750,0.5960703775741552
51751,0.007940827208020435
51752,0.4063203258584834
51753,0.3723149982568056
51754,0.32827436859977516
51755,0.016777436672085082
51756,0.07442932248611855
51757,0.1545970263794864
51758,0.03564426560081082
51759,0.4972174539366508
51760,0.3504961887220976
51761,0.46380359488890627
51762,0.6425838555975848
51763,0.30515325683023786
51764,0.11147116407100682
51765,0.11892630075792839
51766,0.27087299664373915
51767,0.5523794288556828
51768,0.1703964537860057
51769,0.21669755274330313
51770,0.05720086494400373
51771,0.13306161820952608
51772,0.6727457209520729
51773,0.12081298181655216
51774,0.4396168161615722
51775,0.05148441429561283
51776,0.04053568362406592
51777,0.1265813464208165
51778,0.08358542938312519
51779,0.5215032414395285
51780,0.5264153868131906
51781,0.2166372567579478
51782,0.05152995288435574
51783,0.3425010070443647
51784,0.10441933688946199
51785,0.1600122408741106
51786,0.028924118761983624
51787,0.1003300523761229
51788,0.31948942138741176
51789,0.4247516204525967
51790,0.09073554388836563
51791,0.31598595141005376
51792,0.0037189275321628397
51793,0.4801757411611563
51794,0.056490555146254964
51795,0.12648042760141112
51796,0.1831675740821788
51797,0.23345442894011423
51798,0.5394103597287921
51799,0.5447987630118831
51800,0.07658164555744917
51801,0.03760092690388372
51802,0.17371074672839099
51803,0.49789353967931443
51804,0.12124066767479612
51805,0.05181779581376048
51806,0.33776042754564595
51807,0.07548356001533178
51808,0.06465289723150147
51809,0.12187931814367842
51810,0.13876407619365144
51811,0.10616301155986044
51812,0.10920552462050502
51813,0.6113609504353275
51814,0.6526761405986456
51815,0.05177540696019725
51816,0.09535837055377687
51817,0.32449844123237276
51818,0.004130337966048055
51819,0.5090844092133013
51820,0.37839456812494904
51821,0.33268649971430664
51822,0.08526386274567094
51823,0.22984056128431926
51824,0.009229674663792733
51825,0.44604034409231996
51826,0.5820709381805818
51827,0.11043096705010978
51828,0.0188025192531708
51829,0.49003794482035234
51830,0.004235674858535428
51831,0.0482373455997539
51832,0.10026079447175464
51833,0.5956219807747984
51834,0.1665120744323271
51835,0.1142079712704536
51836,0.15997204713242547
51837,0.0336640427363097
51838,0.09711992048460905
51839,0.2489091551500094
51840,0.4874760994275873
51841,0.4340681264250937
51842,0.09386382338060836
51843,0.45205127684629903
51844,0.562775058472815
51845,0.02341290627820784
51846,0.12892605262462045
51847,0.051183238879753956
51848,0.6014400441594796
51849,0.22310607246358094
51850,0.04371579210197484
51851,0.568182678907334
51852,0.018282842309286094
51853,0.6018035015102503
51854,0.08919451570623443
51855,0.13936183883247724
51856,0.5224754875534307
51857,0.04174215661075351
51858,0.6967464949712361
51859,0.06982793260317163
51860,0.29913619122454976
51861,0.05427177244706389
51862,0.35223561469207354
51863,0.06018524959979199
51864,0.6037606632873858
51865,0.12646747554539356
51866,0.49894804538097287
51867,0.15296221610207159
51868,0.30570985961653624
51869,0.05293155887570481
51870,0.10836084916789937
51871,0.047827207000502955
51872,0.6331288654860473
51873,0.1484354104685128
51874,0.05250601591793267
51875,0.494026120667672
51876,0.08664716721439701
51877,0.42071697412391496
51878,0.133786532764912
51879,0.25297638197708705
51880,0.15151584376529575
51881,0.5590609476927177
51882,0.22245551424325716
51883,0.10626009502680718
51884,0.23523303531579398
51885,0.1475770852423207
51886,0.08839615167616367
51887,0.07279342285929041
51888,0.5704431958265129
51889,0.2145966107337732
51890,0.5712173969212397
51891,0.4102714100023614
51892,0.12734885134011173
51893,0.036173491575430816
51894,0.6590855632884627
51895,0.15572794185662897
51896,0.14585265433985622
51897,0.30830104841542627
51898,0.15440520283790563
51899,0.06311368131301381
51900,0.19238459537886596
51901,0.07099586625149741
51902,0.04936993728682903
51903,0.37498911552936426
51904,0.0843287361075479
51905,0.7271249106872101
51906,0.1329182202357092
51907,0.11241565585759901
51908,0.45929131838731796
51909,0.05899219596684773
51910,0.5059934267480634
51911,0.06370847813922499
51912,0.01941992235842847
51913,0.042708062626395225
51914,0.06394817566867578
51915,0.11053949776814352
51916,0.022198651892799324
51917,0.2852799548957983
51918,0.04679467830261009
51919,0.0619110015126823
51920,0.5828024235557665
51921,0.082646783124806
51922,0.021874144444223958
51923,0.04320943282726012
51924,0.0460174421682082
51925,0.08968137712825479
51926,0.13783279464452503
51927,0.506356015408638
51928,0.39029376408297783
51929,0.21632710672928201
51930,0.31911283905340315
51931,0.37328384307542933
51932,0.4094704260774383
51933,0.04752437617940825
51934,0.49136614358839636
51935,0.3088606518640062
51936,0.2458892178396987
51937,0.24225057011693027
51938,0.12476479234121056
51939,0.5374289669998787
51940,0.33276426714042734
51941,0.06323425795744639
51942,0.7204746773408971
51943,0.06026358354451556
51944,0.29525325066424557
51945,0.32157689561407204
51946,0.007521282906544145
51947,0.7312460166848349
51948,0.6360175980297709
51949,0.24987854791579184
51950,0.0033382194325214504
51951,0.3144356069975974
51952,0.13512525521549068
51953,0.527553053128178
51954,0.4066105068940097
51955,0.2673579044353298
51956,0.6732630409811897
51957,0.4618648695301911
51958,0.5029982025411414
51959,0.16055650995389625
51960,0.009530735303700591
51961,0.25157193473970363
51962,0.6470223776801878
51963,0.03555999626760141
51964,0.14770222523037177
51965,0.03997743934467669
51966,0.422523604012475
51967,0.172241676848339
51968,0.3842062042972961
51969,0.4885090844376602
51970,0.07103432890005328
51971,0.07466625248357692
51972,0.5193431088903523
51973,0.10392482625390101
51974,0.4467817450597978
51975,0.05417452697010768
51976,0.0666873272977116
51977,0.09323148862917693
51978,0.5434490913168907
51979,0.5461654081345234
51980,0.3572254221797123
51981,0.44447612890284305
51982,0.06528603261840776
51983,0.48033410069870885
51984,0.07435436870278848
51985,0.027099373868751178
51986,0.13208931979982927
51987,0.06835989178392814
51988,0.518231402961044
51989,0.034684496481519764
51990,0.06874367005471561
51991,0.11624359676095565
51992,0.23555523023279398
51993,0.6709065617591471
51994,0.05135074373851637
51995,0.5259175854982825
51996,0.1337763612735807
51997,0.5010394407806213
51998,0.017705264813699387
51999,0.08129376346036282
52000,0.17647887462582726
52001,0.035116139486495654
52002,0.3948125411789366
52003,0.5620140702839935
52004,0.30379393873836263
52005,0.5722494717396236
52006,0.33168458022721986
52007,0.1054891827961763
52008,0.03222820667995069
52009,0.517840391629347
52010,0.11762471529537928
52011,0.4456034557015367
52012,0.5396284558817391
52013,0.3094971918879596
52014,0.05146868217459721
52015,0.050891881447754125
52016,0.22287005515208838
52017,0.03872744395357379
52018,0.42334803185225567
52019,0.026326170927025522
52020,0.22453420215673675
52021,0.07954418651476977
52022,0.4496638916645757
52023,0.0352396255762346
52024,0.31347895793931985
52025,0.09677912632513613
52026,0.3965705005729613
52027,0.04383741476606462
52028,0.5323385378508958
52029,0.31391157272882464
52030,0.15170746813266944
52031,0.061330858263896594
52032,0.3391961577775266
52033,0.3716011131074655
52034,0.2598204635368852
52035,0.5832824949604878
52036,0.4378100402962606
52037,0.0924433585859676
52038,0.0045830102708288795
52039,0.20434862161589815
52040,0.06321428026124876
52041,0.30252212729866274
52042,0.5075214411638107
52043,0.035471258927826536
52044,0.5456038390526694
52045,0.5948434951868475
52046,0.6398617273561199
52047,0.40508171906108376
52048,0.2568877963920319
52049,0.2844812663142758
52050,0.5532793545469614
